OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2024-04-09,20,3,2024-04-10T02:10:00-00:00,2024-04-10T02:15:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,59.76,RTD,19
2024-04-09,18,9,2024-04-10T00:40:00-00:00,2024-04-10T00:45:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1419.34,RTD,19
2024-04-09,18,10,2024-04-10T00:45:00-00:00,2024-04-10T00:50:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1423.43,RTD,19
2024-04-09,18,11,2024-04-10T00:50:00-00:00,2024-04-10T00:55:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1351.46,RTD,19
2024-04-09,18,12,2024-04-10T00:55:00-00:00,2024-04-10T01:00:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1262.95,RTD,19
2024-04-09,19,1,2024-04-10T01:00:00-00:00,2024-04-10T01:05:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1169.83,RTD,19
2024-04-09,19,2,2024-04-10T01:05:00-00:00,2024-04-10T01:10:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1092.89,RTD,19
2024-04-09,19,3,2024-04-10T01:10:00-00:00,2024-04-10T01:15:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,997.77,RTD,19
2024-04-09,19,4,2024-04-10T01:15:00-00:00,2024-04-10T01:20:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,925.62,RTD,19
2024-04-09,19,5,2024-04-10T01:20:00-00:00,2024-04-10T01:25:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,825.9,RTD,19
2024-04-09,19,6,2024-04-10T01:25:00-00:00,2024-04-10T01:30:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,735.12,RTD,19
2024-04-09,19,7,2024-04-10T01:30:00-00:00,2024-04-10T01:35:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,642.89,RTD,19
2024-04-09,19,8,2024-04-10T01:35:00-00:00,2024-04-10T01:40:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,553.04,RTD,19
2024-04-09,19,9,2024-04-10T01:40:00-00:00,2024-04-10T01:45:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,427.41,RTD,19
2024-04-09,19,10,2024-04-10T01:45:00-00:00,2024-04-10T01:50:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,347.79,RTD,19
2024-04-09,19,11,2024-04-10T01:50:00-00:00,2024-04-10T01:55:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,271.45,RTD,19
2024-04-09,19,12,2024-04-10T01:55:00-00:00,2024-04-10T02:00:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,200.35,RTD,19
2024-04-09,17,5,2024-04-09T23:20:00-00:00,2024-04-09T23:25:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1847.18,RTD,19
2024-04-09,17,6,2024-04-09T23:25:00-00:00,2024-04-09T23:30:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1841.4,RTD,19
2024-04-09,17,7,2024-04-09T23:30:00-00:00,2024-04-09T23:35:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1840.66,RTD,19
2024-04-09,17,8,2024-04-09T23:35:00-00:00,2024-04-09T23:40:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1832.18,RTD,19
2024-04-09,17,9,2024-04-09T23:40:00-00:00,2024-04-09T23:45:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1822.6,RTD,19
2024-04-09,17,10,2024-04-09T23:45:00-00:00,2024-04-09T23:50:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1817.62,RTD,19
2024-04-09,17,11,2024-04-09T23:50:00-00:00,2024-04-09T23:55:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1804.11,RTD,19
2024-04-09,17,12,2024-04-09T23:55:00-00:00,2024-04-10T00:00:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1786.57,RTD,19
2024-04-09,18,1,2024-04-10T00:00:00-00:00,2024-04-10T00:05:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1780.87,RTD,19
2024-04-09,18,2,2024-04-10T00:05:00-00:00,2024-04-10T00:10:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1760.15,RTD,19
2024-04-09,18,3,2024-04-10T00:10:00-00:00,2024-04-10T00:15:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1731.28,RTD,19
2024-04-09,18,4,2024-04-10T00:15:00-00:00,2024-04-10T00:20:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1701.97,RTD,19
2024-04-09,18,5,2024-04-10T00:20:00-00:00,2024-04-10T00:25:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1681.44,RTD,19
2024-04-09,18,6,2024-04-10T00:25:00-00:00,2024-04-10T00:30:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1572.91,RTD,19
2024-04-09,18,7,2024-04-10T00:30:00-00:00,2024-04-10T00:35:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1588.12,RTD,19
2024-04-09,18,8,2024-04-10T00:35:00-00:00,2024-04-10T00:40:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1542.3,RTD,19
2024-04-09,16,1,2024-04-09T22:00:00-00:00,2024-04-09T22:05:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1914.29,RTD,19
2024-04-09,16,2,2024-04-09T22:05:00-00:00,2024-04-09T22:10:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1919.26,RTD,19
2024-04-09,16,3,2024-04-09T22:10:00-00:00,2024-04-09T22:15:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1917.58,RTD,19
2024-04-09,16,4,2024-04-09T22:15:00-00:00,2024-04-09T22:20:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1910.93,RTD,19
2024-04-09,16,5,2024-04-09T22:20:00-00:00,2024-04-09T22:25:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1908.86,RTD,19
2024-04-09,16,6,2024-04-09T22:25:00-00:00,2024-04-09T22:30:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1906.65,RTD,19
2024-04-09,16,7,2024-04-09T22:30:00-00:00,2024-04-09T22:35:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1904.94,RTD,19
2024-04-09,16,8,2024-04-09T22:35:00-00:00,2024-04-09T22:40:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1902.09,RTD,19
2024-04-09,16,9,2024-04-09T22:40:00-00:00,2024-04-09T22:45:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1899.17,RTD,19
2024-04-09,16,10,2024-04-09T22:45:00-00:00,2024-04-09T22:50:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1895.95,RTD,19
2024-04-09,16,11,2024-04-09T22:50:00-00:00,2024-04-09T22:55:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1895.23,RTD,19
2024-04-09,16,12,2024-04-09T22:55:00-00:00,2024-04-09T23:00:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1889.57,RTD,19
2024-04-09,17,1,2024-04-09T23:00:00-00:00,2024-04-09T23:05:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1886.65,RTD,19
2024-04-09,17,2,2024-04-09T23:05:00-00:00,2024-04-09T23:10:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1884.97,RTD,19
2024-04-09,17,3,2024-04-09T23:10:00-00:00,2024-04-09T23:15:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1879.2,RTD,19
2024-04-09,17,4,2024-04-09T23:15:00-00:00,2024-04-09T23:20:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1854.43,RTD,19
2024-04-09,14,9,2024-04-09T20:40:00-00:00,2024-04-09T20:45:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1917.09,RTD,19
2024-04-09,14,10,2024-04-09T20:45:00-00:00,2024-04-09T20:50:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1919.37,RTD,19
2024-04-09,14,11,2024-04-09T20:50:00-00:00,2024-04-09T20:55:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1917.81,RTD,19
2024-04-09,14,12,2024-04-09T20:55:00-00:00,2024-04-09T21:00:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1916.12,RTD,19
2024-04-09,15,1,2024-04-09T21:00:00-00:00,2024-04-09T21:05:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1924,RTD,19
2024-04-09,15,2,2024-04-09T21:05:00-00:00,2024-04-09T21:10:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1923.82,RTD,19
2024-04-09,15,3,2024-04-09T21:10:00-00:00,2024-04-09T21:15:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1919.84,RTD,19
2024-04-09,15,4,2024-04-09T21:15:00-00:00,2024-04-09T21:20:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1917.67,RTD,19
2024-04-09,15,5,2024-04-09T21:20:00-00:00,2024-04-09T21:25:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1917.91,RTD,19
2024-04-09,15,6,2024-04-09T21:25:00-00:00,2024-04-09T21:30:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1912.69,RTD,19
2024-04-09,15,7,2024-04-09T21:30:00-00:00,2024-04-09T21:35:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1912.77,RTD,19
2024-04-09,15,8,2024-04-09T21:35:00-00:00,2024-04-09T21:40:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1913.67,RTD,19
2024-04-09,15,9,2024-04-09T21:40:00-00:00,2024-04-09T21:45:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1912.81,RTD,19
2024-04-09,15,10,2024-04-09T21:45:00-00:00,2024-04-09T21:50:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1909.42,RTD,19
2024-04-09,15,11,2024-04-09T21:50:00-00:00,2024-04-09T21:55:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1908.44,RTD,19
2024-04-09,15,12,2024-04-09T21:55:00-00:00,2024-04-09T22:00:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1913.05,RTD,19
2024-04-09,13,5,2024-04-09T19:20:00-00:00,2024-04-09T19:25:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1923.18,RTD,19
2024-04-09,13,6,2024-04-09T19:25:00-00:00,2024-04-09T19:30:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1925.77,RTD,19
2024-04-09,13,7,2024-04-09T19:30:00-00:00,2024-04-09T19:35:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1927.67,RTD,19
2024-04-09,13,8,2024-04-09T19:35:00-00:00,2024-04-09T19:40:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1922.44,RTD,19
2024-04-09,13,9,2024-04-09T19:40:00-00:00,2024-04-09T19:45:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1923.31,RTD,19
2024-04-09,13,10,2024-04-09T19:45:00-00:00,2024-04-09T19:50:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1919.99,RTD,19
2024-04-09,13,11,2024-04-09T19:50:00-00:00,2024-04-09T19:55:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1919.33,RTD,19
2024-04-09,13,12,2024-04-09T19:55:00-00:00,2024-04-09T20:00:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1909.27,RTD,19
2024-04-09,14,1,2024-04-09T20:00:00-00:00,2024-04-09T20:05:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1908.46,RTD,19
2024-04-09,14,2,2024-04-09T20:05:00-00:00,2024-04-09T20:10:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1905.21,RTD,19
2024-04-09,14,3,2024-04-09T20:10:00-00:00,2024-04-09T20:15:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1908.35,RTD,19
2024-04-09,14,4,2024-04-09T20:15:00-00:00,2024-04-09T20:20:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1906.34,RTD,19
2024-04-09,14,5,2024-04-09T20:20:00-00:00,2024-04-09T20:25:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1902.88,RTD,19
2024-04-09,14,6,2024-04-09T20:25:00-00:00,2024-04-09T20:30:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1902.94,RTD,19
2024-04-09,14,7,2024-04-09T20:30:00-00:00,2024-04-09T20:35:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1908.29,RTD,19
2024-04-09,14,8,2024-04-09T20:35:00-00:00,2024-04-09T20:40:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1936.14,RTD,19
2024-04-09,12,1,2024-04-09T18:00:00-00:00,2024-04-09T18:05:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1910.37,RTD,19
2024-04-09,12,2,2024-04-09T18:05:00-00:00,2024-04-09T18:10:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1910.65,RTD,19
2024-04-09,12,3,2024-04-09T18:10:00-00:00,2024-04-09T18:15:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1918.66,RTD,19
2024-04-09,12,4,2024-04-09T18:15:00-00:00,2024-04-09T18:20:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1919.28,RTD,19
2024-04-09,12,5,2024-04-09T18:20:00-00:00,2024-04-09T18:25:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1913.42,RTD,19
2024-04-09,12,6,2024-04-09T18:25:00-00:00,2024-04-09T18:30:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1912.42,RTD,19
2024-04-09,12,7,2024-04-09T18:30:00-00:00,2024-04-09T18:35:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1912.04,RTD,19
2024-04-09,12,8,2024-04-09T18:35:00-00:00,2024-04-09T18:40:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1911.16,RTD,19
2024-04-09,12,9,2024-04-09T18:40:00-00:00,2024-04-09T18:45:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1912.29,RTD,19
2024-04-09,12,10,2024-04-09T18:45:00-00:00,2024-04-09T18:50:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1907.65,RTD,19
2024-04-09,12,11,2024-04-09T18:50:00-00:00,2024-04-09T18:55:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1918.47,RTD,19
2024-04-09,12,12,2024-04-09T18:55:00-00:00,2024-04-09T19:00:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1914.95,RTD,19
2024-04-09,13,1,2024-04-09T19:00:00-00:00,2024-04-09T19:05:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1915.58,RTD,19
2024-04-09,13,2,2024-04-09T19:05:00-00:00,2024-04-09T19:10:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1920.43,RTD,19
2024-04-09,13,3,2024-04-09T19:10:00-00:00,2024-04-09T19:15:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1919.66,RTD,19
2024-04-09,13,4,2024-04-09T19:15:00-00:00,2024-04-09T19:20:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1919.02,RTD,19
2024-04-09,10,7,2024-04-09T16:30:00-00:00,2024-04-09T16:35:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1901.77,RTD,19
2024-04-09,10,8,2024-04-09T16:35:00-00:00,2024-04-09T16:40:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1904.92,RTD,19
2024-04-09,10,9,2024-04-09T16:40:00-00:00,2024-04-09T16:45:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1913.37,RTD,19
2024-04-09,10,12,2024-04-09T16:55:00-00:00,2024-04-09T17:00:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1913.84,RTD,19
2024-04-09,11,1,2024-04-09T17:00:00-00:00,2024-04-09T17:05:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1923.35,RTD,19
2024-04-09,11,2,2024-04-09T17:05:00-00:00,2024-04-09T17:10:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1914.38,RTD,19
2024-04-09,11,3,2024-04-09T17:10:00-00:00,2024-04-09T17:15:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1856.63,RTD,19
2024-04-09,11,4,2024-04-09T17:15:00-00:00,2024-04-09T17:20:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1898.61,RTD,19
2024-04-09,11,5,2024-04-09T17:20:00-00:00,2024-04-09T17:25:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1904.3,RTD,19
2024-04-09,11,6,2024-04-09T17:25:00-00:00,2024-04-09T17:30:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1906.54,RTD,19
2024-04-09,11,7,2024-04-09T17:30:00-00:00,2024-04-09T17:35:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1907.52,RTD,19
2024-04-09,11,8,2024-04-09T17:35:00-00:00,2024-04-09T17:40:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1908.49,RTD,19
2024-04-09,11,9,2024-04-09T17:40:00-00:00,2024-04-09T17:45:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1911.87,RTD,19
2024-04-09,11,10,2024-04-09T17:45:00-00:00,2024-04-09T17:50:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1912.7,RTD,19
2024-04-09,11,11,2024-04-09T17:50:00-00:00,2024-04-09T17:55:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1917.66,RTD,19
2024-04-09,11,12,2024-04-09T17:55:00-00:00,2024-04-09T18:00:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1920.3,RTD,19
2024-04-09,9,3,2024-04-09T15:10:00-00:00,2024-04-09T15:15:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1463.47,RTD,19
2024-04-09,9,4,2024-04-09T15:15:00-00:00,2024-04-09T15:20:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1540.15,RTD,19
2024-04-09,9,5,2024-04-09T15:20:00-00:00,2024-04-09T15:25:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1595.2,RTD,19
2024-04-09,9,6,2024-04-09T15:25:00-00:00,2024-04-09T15:30:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1649.92,RTD,19
2024-04-09,9,7,2024-04-09T15:30:00-00:00,2024-04-09T15:35:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1689.92,RTD,19
2024-04-09,9,8,2024-04-09T15:35:00-00:00,2024-04-09T15:40:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1712,RTD,19
2024-04-09,9,9,2024-04-09T15:40:00-00:00,2024-04-09T15:45:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1743.3,RTD,19
2024-04-09,9,10,2024-04-09T15:45:00-00:00,2024-04-09T15:50:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1759.61,RTD,19
2024-04-09,9,11,2024-04-09T15:50:00-00:00,2024-04-09T15:55:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1790.4,RTD,19
2024-04-09,9,12,2024-04-09T15:55:00-00:00,2024-04-09T16:00:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1821.29,RTD,19
2024-04-09,10,1,2024-04-09T16:00:00-00:00,2024-04-09T16:05:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1845.49,RTD,19
2024-04-09,10,2,2024-04-09T16:05:00-00:00,2024-04-09T16:10:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1867.9,RTD,19
2024-04-09,10,3,2024-04-09T16:10:00-00:00,2024-04-09T16:15:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1882.64,RTD,19
2024-04-09,10,4,2024-04-09T16:15:00-00:00,2024-04-09T16:20:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1886.54,RTD,19
2024-04-09,10,5,2024-04-09T16:20:00-00:00,2024-04-09T16:25:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1891.74,RTD,19
2024-04-09,10,6,2024-04-09T16:25:00-00:00,2024-04-09T16:30:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1889.27,RTD,19
2024-04-09,7,9,2024-04-09T13:40:00-00:00,2024-04-09T13:45:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,15.18,RTD,19
2024-04-09,7,10,2024-04-09T13:45:00-00:00,2024-04-09T13:50:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,33.54,RTD,19
2024-04-09,8,1,2024-04-09T14:00:00-00:00,2024-04-09T14:05:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,123.15,RTD,19
2024-04-09,8,2,2024-04-09T14:05:00-00:00,2024-04-09T14:10:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,192.47,RTD,19
2024-04-09,8,3,2024-04-09T14:10:00-00:00,2024-04-09T14:15:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,263.11,RTD,19
2024-04-09,8,4,2024-04-09T14:15:00-00:00,2024-04-09T14:20:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,366.11,RTD,19
2024-04-09,8,5,2024-04-09T14:20:00-00:00,2024-04-09T14:25:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,461.58,RTD,19
2024-04-09,8,6,2024-04-09T14:25:00-00:00,2024-04-09T14:30:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,570.33,RTD,19
2024-04-09,8,7,2024-04-09T14:30:00-00:00,2024-04-09T14:35:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,686.87,RTD,19
2024-04-09,8,8,2024-04-09T14:35:00-00:00,2024-04-09T14:40:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,794.94,RTD,19
2024-04-09,8,9,2024-04-09T14:40:00-00:00,2024-04-09T14:45:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,896.65,RTD,19
2024-04-09,8,10,2024-04-09T14:45:00-00:00,2024-04-09T14:50:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1012.59,RTD,19
2024-04-09,8,11,2024-04-09T14:50:00-00:00,2024-04-09T14:55:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1105.24,RTD,19
2024-04-09,8,12,2024-04-09T14:55:00-00:00,2024-04-09T15:00:00-00:00,NP15,Solar,Renewable Forecast RTD,RENEW_FCST_5MIN_MW,5,2,1214.92,RTD,19
